ParticipantID|Sender|Onset|Enter|Typingti|Speed|AppOrig.|Text|Recipients|Blocked|KDels|DDels|DIns|DDels*N|DIns*N|TaggedText|CONDITION|BATCH|STAGE
T2LT2L|maxine|271247|311134|39887|1|maxine|by select, i just need to put a slash right before the word... right?|, stanfordstudent|OK|12|12|0|12|0|E|W|MIXED|0
server|server|272519|272519|0|0|Michael Hunter|****OTHER PARTICIPANT TRIED TO SELECT AN ITEM THAT'S ALREADY BEEN SELECTED|, anon_person|OK|0|0|0|0|0|E|B|MIXED|0
T2RT2R|anon_person|275857|279404|3547|2|anon_person|/heretic|, Michael Hunter|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|277950|280382|2432|2|psych4|CAMOUF|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|280882|282083|1201|4|psych4|WATER|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|283260|287530|4270|1|psych4|/next|, kudos|OK|0|2|0|2|0|E|B|MIXED|0
T1LT1L|kudos|283970|284906|936|8|kudos|/restart|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T0RT0R|dragon_slayer|284563|286248|1685|2|dragon_slayer|/WORD|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
server|server|284907|284907|0|0|kudos|*****The list of items is deleted....start again |, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T2RT2R|anon_person|285259|288111|2852|2|anon_person|/heretic|, Michael Hunter|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|285367|286719|1352|4|kudos|/BACKG|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
server|server|286252|286252|0|0|dragon_slayer|****OTHER PARTICIPANT TYPED A TYPO|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|286973|288532|1559|4|kudos|/CAMOUF|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
t3lt3l|stanfordstudent|287167|296951|9784|3|stanfordstudent|now you select 'went' i think....|, maxine|OK|1|1|0|1|0|E|B|MIXED|0
server|server|287548|287548|0|0|psych4|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
server|server|288122|288122|0|0|anon_person|****OTHER PARTICIPANT TRIED TO SELECT AN ITEM THAT'S ALREADY BEEN SELECTED|, Michael Hunter|OK|0|0|0|0|0|E|W|MIXED|0
T0RT0R|dragon_slayer|288993|289227|234|0|dragon_slayer||, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T0RT0R|dragon_slayer|291290|293178|1888|4|dragon_slayer|/restart|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|291888|293512|1624|7|kudos|wait hang on|, psych4|OK|2|2|0|2|0|E|W|MIXED|0
T1RT1R|Claire|292895|309175|16280|1|Claire|wait it just said start again?|, dragon_slayer|OK|2|2|0|2|0|E|W|MIXED|0
server|server|293189|293189|0|0|dragon_slayer|*****The list of items is deleted....start again |, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|293791|295326|1535|5|kudos|/restart|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
server|server|295331|295331|0|0|kudos|*****The list of items is deleted....start again |, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T3RT3R|Michael Hunter|295919|320928|25009|3|Michael Hunter|oh, i think we hav to like reset the list b/c i already typed heretic in at first|, anon_person|OK|14|13|0|13|0|E|B|MIXED|0
T1LT1L|kudos|295937|297674|1737|3|kudos|/BACKG|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T0RT0R|dragon_slayer|296836|299363|2527|1|dragon_slayer|/next|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|298119|300255|2136|3|kudos|/CAMOUF|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|298608|303069|4461|6|psych4|it says the list is deleted|, kudos|OK|1|1|0|1|0|E|B|MIXED|0
server|server|299370|299370|0|0|dragon_slayer|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T2RT2R|anon_person|299923|307580|7657|1|anon_person|\heretic|, Michael Hunter|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|300363|304203|3840|1|kudos|/WATER|, psych4|OK|0|3|0|3|0|E|W|MIXED|0
T0RT0R|dragon_slayer|303523|326565|23042|1|dragon_slayer|i typed /restart cause i dont know|, Claire|OK|42|40|0|40|0|E|B|MIXED|0
server|server|304223|304223|0|0|kudos|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|304642|305433|791|6|kudos|/next|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
server|server|305442|305442|0|0|kudos|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|306755|307547|792|6|psych4|water|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|309051|316820|7769|2|psych4|BACKG CAMOUF WATER|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T2LT2L|maxine|311696|317943|6247|0|maxine|/went|, stanfordstudent|OK|0|1|0|1|0|E|W|MIXED|0
t3lt3l|stanfordstudent|313985|314729|744|4|stanfordstudent|yea|, maxine|OK|0|0|0|0|0|E|B|MIXED|0
server|server|317948|317948|0|0|maxine|****OTHER PARTICIPANT TRIED TO SELECT AN ITEM THAT'S ALREADY BEEN SELECTED|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T2LT2L|maxine|318899|321107|2208|4|maxine|okay done|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T2LT2L|maxine|323660|350482|26822|2|maxine|okay let's restart. i'll wait a bit, then type in your word|, stanfordstudent|OK|5|4|0|4|0|E|W|MIXED|0
t3lt3l|stanfordstudent|324070|336447|12377|5|stanfordstudent|it said that you tried to select a word that's 'already been selected'|, maxine|OK|1|1|0|1|0|E|B|MIXED|0
T3RT3R|Michael Hunter|324374|329958|5584|1|Michael Hunter|/restart|, anon_person|OK|0|1|0|1|0|E|B|MIXED|0
T1LT1L|kudos|325090|328627|3537|11|kudos|it says they need to be on separate lines|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T1RT1R|Claire|326138|340689|14551|1|Claire|oh ok, whats ur new word?|, dragon_slayer|OK|7|5|0|5|0|E|W|MIXED|0
T2RT2R|anon_person|329268|390374|61106|0|anon_person|/heretic|, Michael Hunter|OK|0|39|0|39|0|E|W|MIXED|0
T1LT1L|kudos|329469|333550|4081|8|kudos|ok dont say anything for a second|, psych4|OK|3|3|0|3|0|E|W|MIXED|0
server|server|330013|330013|0|0|Michael Hunter|*****The list of items is deleted....start again |, anon_person|OK|0|0|0|0|0|E|B|MIXED|0
T0RT0R|dragon_slayer|330294|335785|5491|2|dragon_slayer|...what to do|, Claire|OK|10|10|0|10|0|E|B|MIXED|0
T3RT3R|Michael Hunter|331210|336034|4824|2|Michael Hunter|no lets try|, anon_person|OK|7|6|0|6|0|E|B|MIXED|0
T0LT0L|psych4|333095|368600|35505|1|psych4|it says that the selection is incorrect|, kudos|OK|15|12|0|12|0|E|B|MIXED|0
T1LT1L|kudos|334170|336026|1856|4|kudos|/restart|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
server|server|336027|336027|0|0|kudos|*****The list of items is deleted....start again |, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T3RT3R|Michael Hunter|336943|338359|1416|4|Michael Hunter|/heavy|, anon_person|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|336962|338554|1592|3|kudos|/BACKG|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|338538|339780|1242|5|kudos|/CAMOUF|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|340028|340901|873|6|kudos|/WATER|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
t3lt3l|stanfordstudent|340035|376043|36008|0|stanfordstudent|/grapple|, maxine|OK|0|88|0|7228|0|E|B|MIXED|0
server|server|340907|340907|0|0|kudos|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|341128|341889|761|6|kudos|/next|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
server|server|341909|341909|0|0|kudos|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T0RT0R|dragon_slayer|343937|347681|3744|4|dragon_slayer|i still have EEE|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T0RT0R|dragon_slayer|351216|352293|1077|5|dragon_slayer|yours?|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T1RT1R|Claire|354402|360066|5664|2|Claire|UUUU and THATONE|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|364397|366740|2343|8|kudos|did anything happen?|, psych4|OK|1|1|0|1|0|E|W|MIXED|0
T1RT1R|Claire|364530|369362|4832|5|Claire|lets try again, ill do yours|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
T0RT0R|dragon_slayer|364564|372473|7909|2|dragon_slayer|okay you type /EEE|, Claire|OK|2|2|0|2|0|E|B|MIXED|0
T2LT2L|maxine|366815|369862|3047|2|maxine|/restart|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T3RT3R|Michael Hunter|368472|382160|13688|3|Michael Hunter|i think u need to type in my two words now|, anon_person|OK|8|8|0|8|0|E|B|MIXED|0
server|server|369868|369868|0|0|maxine|*****The list of items is deleted....start again |, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T1RT1R|Claire|369869|371190|1321|3|Claire|/EEE|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|370395|374673|4278|5|psych4|can't go to the next step|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|371466|372473|1007|5|kudos|whaaaa|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T1RT1R|Claire|376223|377463|1240|3|Claire|/EEE|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
t3lt3l|stanfordstudent|377018|378730|1712|3|stanfordstudent|/sound|, maxine|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|377034|377561|527|3|kudos|hm|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
server|server|377468|377468|0|0|Claire|****OTHER PARTICIPANT TRIED TO SELECT AN ITEM THAT'S ALREADY BEEN SELECTED|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|378727|385429|6702|3|psych4|let me try real quick|, kudos|OK|5|5|0|5|0|E|B|MIXED|0
T1LT1L|kudos|379376|382840|3464|10|kudos|but theyre in alphabetical order...|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T2LT2L|maxine|379776|391256|11480|0|maxine|/went|, stanfordstudent|OK|0|15|0|15|0|E|W|MIXED|0
T0RT0R|dragon_slayer|382102|396095|13993|5|dragon_slayer|"other participant tried to select an item thats already been selected|, Claire|OK|3|3|0|3|0|E|B|MIXED|0
T3RT3R|Michael Hunter|385407|386911|1504|3|Michael Hunter|/heavy|, anon_person|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|386725|389738|3013|1|psych4|WATER|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
server|server|386916|386916|0|0|Michael Hunter|****OTHER PARTICIPANT TRIED TO SELECT AN ITEM THAT'S ALREADY BEEN SELECTED|, anon_person|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|391701|394293|2592|6|psych4|anything happen?|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T2LT2L|maxine|392684|395643|2959|1|maxine|/next|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T2RT2R|anon_person|392773|414182|21409|0|anon_person|/mucus|, Michael Hunter|OK|0|25|0|25|0|E|W|MIXED|0
server|server|395677|395677|0|0|server|Your score is: 3--Sort the following words in alphabetical order:---SOMEHOW-SOMEMORE-|, maxine|OK|0|0|0|0|0|E|B|MIXED|0
server|server|395677|395677|0|0|server|Your score is: 3--Sort the following words in alphabetical order:---HOWSO-|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
server|server|395677|395677|0|0|maxine|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|395983|398683|2700|1|psych4|BACKG|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|399251|400396|1145|5|psych4|CAMOUF|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
t3lt3l|stanfordstudent|399365|400757|1392|3|stanfordstudent|/next|, maxine|OK|0|0|0|0|0|E|B|MIXED|0
server|server|400791|400791|0|0|stanfordstudent|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, maxine|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|400911|401718|807|6|psych4|WATER|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|403091|404307|1216|4|psych4|/next|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
server|server|404313|404313|0|0|psych4|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|405751|406207|456|8|kudos|nope|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|405900|405988|88|0|psych4||, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T2LT2L|maxine|407560|411872|4312|3|maxine|i got new words|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|407844|409899|2055|7|kudos|incorrect again|, psych4|OK|2|2|0|2|0|E|W|MIXED|0
T0LT0L|psych4|407893|408925|1032|3|psych4|darn|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0RT0R|dragon_slayer|408615|416150|7535|3|dragon_slayer|i dont know what that means|, Claire|OK|1|1|0|1|0|E|B|MIXED|0
t3lt3l|stanfordstudent|409623|414031|4408|4|stanfordstudent|my word is "howso"|, maxine|OK|0|0|0|0|0|E|B|MIXED|0
T3RT3R|Michael Hunter|409890|414178|4288|3|Michael Hunter|r u still there?|, anon_person|OK|2|2|0|2|0|E|B|MIXED|0
T0LT0L|psych4|412591|417730|5139|0|psych4|WATER|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T2LT2L|maxine|414117|425011|10894|3|maxine|mine are "somehow" and "somemore"|, stanfordstudent|OK|4|4|0|4|0|E|W|MIXED|0
T2RT2R|anon_person|415769|424617|8848|5|anon_person|yeah i'm confused as to how you add words onthe list|, Michael Hunter|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|418777|419969|1192|4|psych4|/next|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0RT0R|dragon_slayer|419386|422381|2995|2|dragon_slayer|/THATONE|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
server|server|419972|419972|0|0|psych4|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T1RT1R|Claire|420225|430673|10448|3|Claire|me either, im gonna try typing next|, dragon_slayer|OK|3|3|0|3|0|E|W|MIXED|0
T0RT0R|dragon_slayer|422771|425236|2465|1|dragon_slayer|/UUU|, Claire|OK|0|1|0|1|0|E|B|MIXED|0
server|server|425240|425240|0|0|dragon_slayer|****OTHER PARTICIPANT TYPED A TYPO|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T0RT0R|dragon_slayer|425655|426981|1326|3|dragon_slayer|/next|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
server|server|426984|426984|0|0|dragon_slayer|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T3RT3R|Michael Hunter|428466|435619|7153|6|Michael Hunter|u press the slash button and then type the word|, anon_person|OK|1|1|0|1|0|E|B|MIXED|0
T0RT0R|dragon_slayer|429199|431039|1840|4|dragon_slayer|/restart|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|430623|438936|8313|4|kudos|maybe go backwards alphabetical order?|, psych4|OK|1|1|0|1|0|E|W|MIXED|0
server|server|431057|431057|0|0|dragon_slayer|*****The list of items is deleted....start again |, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T2LT2L|maxine|434287|436294|2007|2|maxine|/howso|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T1RT1R|Claire|434531|435899|1368|3|Claire|/next|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
server|server|435909|435909|0|0|Claire|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
t3lt3l|stanfordstudent|437873|448769|10896|5|stanfordstudent|ok you restart and put in my word ill wait and put in yours|, maxine|OK|0|0|0|0|0|E|B|MIXED|0
T0RT0R|dragon_slayer|438597|451405|12808|2|dragon_slayer|okay, try again.  you go EEE|, Claire|OK|7|7|0|7|0|E|B|MIXED|0
T1LT1L|kudos|440433|441729|1296|6|kudos|/restart|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
server|server|441741|441741|0|0|kudos|*****The list of items is deleted....start again |, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|442236|443644|1408|4|kudos|/water|, psych4|OK|0|1|0|1|0|E|W|MIXED|0
server|server|443646|443646|0|0|kudos|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|443741|446820|3079|1|psych4|/WORD|, kudos|OK|0|1|0|1|0|E|B|MIXED|0
T1LT1L|kudos|443796|449652|5856|1|kudos|/camouf|, psych4|OK|0|3|0|3|0|E|W|MIXED|0
server|server|446842|446842|0|0|psych4|****OTHER PARTICIPANT TYPED A TYPO|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T1RT1R|Claire|447075|451163|4088|0|Claire|/EEE|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
T2RT2R|anon_person|448267|462074|13807|1|anon_person|that's what i'm doing...|, Michael Hunter|OK|0|0|0|0|0|E|W|MIXED|0
T3RT3R|Michael Hunter|449030|455126|6096|4|Michael Hunter|do u see the slash button?|, anon_person|OK|1|1|0|1|0|E|B|MIXED|0
T1LT1L|kudos|450108|455356|5248|1|kudos|/backg|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T1RT1R|Claire|452142|453918|1776|4|Claire|/THATONE|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
T2LT2L|maxine|452393|454785|2392|1|maxine|okay|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
server|server|453919|453919|0|0|Claire|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|454214|456373|2159|2|psych4|BACKG|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0RT0R|dragon_slayer|454333|484145|29812|0|dragon_slayer|/THATONE|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T1RT1R|Claire|454541|456445|1904|2|Claire|/UUUU|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
T2LT2L|maxine|455023|456864|1841|4|maxine|/restart|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|455704|456336|632|7|kudos|/next|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
server|server|456370|456370|0|0|kudos|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
server|server|456556|456556|0|0|Claire|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
server|server|456867|456867|0|0|maxine|*****The list of items is deleted....start again |, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T2LT2L|maxine|457713|459097|1384|4|maxine|/howso|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|460515|462681|2166|2|psych4|CAMOUF|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T1RT1R|Claire|461878|463702|1824|4|Claire|kk did it|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|463281|464320|1039|4|psych4|WATER|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|466155|467554|1399|3|psych4|/next|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T3RT3R|Michael Hunter|466609|481465|14856|1|Michael Hunter|is it showin up on ur end|, anon_person|OK|20|20|0|20|0|E|B|MIXED|0
server|server|467561|467561|0|0|psych4|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|468678|470717|2039|6|psych4|did it work???|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
t3lt3l|stanfordstudent|469083|481907|12824|0|stanfordstudent|/somehow|, maxine|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|470425|475079|4654|9|kudos|are you writing a "slash" before each word?|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|473712|480797|7085|0|psych4|i'm not|, kudos|OK|13|13|0|13|0|E|B|MIXED|0
T2LT2L|maxine|480418|481546|1128|4|maxine|/next|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
server|server|481547|481547|0|0|maxine|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|482505|484145|1640|5|kudos|u need to|, psych4|OK|3|3|0|3|0|E|W|MIXED|0
T3RT3R|Michael Hunter|484393|488097|3704|6|Michael Hunter|like on the chat screen|, anon_person|OK|0|0|0|0|0|E|B|MIXED|0
T0RT0R|dragon_slayer|484675|486672|1997|2|dragon_slayer|/UUU|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T1RT1R|Claire|485547|498443|12896|1|Claire|what is this typo thing|, dragon_slayer|OK|9|8|0|8|0|E|W|MIXED|0
T0LT0L|psych4|486204|490874|4670|0|psych4|ok!|, kudos|OK|6|3|0|3|0|E|B|MIXED|0
server|server|486672|486672|0|0|dragon_slayer|****OTHER PARTICIPANT TYPED A TYPO|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T0RT0R|dragon_slayer|486865|487864|999|4|dragon_slayer|/nex|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T2RT2R|anon_person|487831|492271|4440|0|anon_person|no|, Michael Hunter|OK|0|0|0|0|0|E|W|MIXED|0
server|server|487879|487879|0|0|dragon_slayer|****OTHER PARTICIPANT TYPED A TYPO|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
t3lt3l|stanfordstudent|488830|501102|12272|2|stanfordstudent|wait i think we have to start over|, maxine|OK|26|23|0|23|0|E|B|MIXED|0
T0RT0R|dragon_slayer|489102|490085|983|5|dragon_slayer|/next|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T3RT3R|Michael Hunter|489365|498526|9161|1|Michael Hunter|hmmmm, thts wierd|, anon_person|OK|0|0|0|0|0|E|B|MIXED|0
server|server|490088|490088|0|0|dragon_slayer|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, Claire|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|493489|497887|4398|1|psych4|/BACKG|, kudos|OK|0|3|0|3|0|E|B|MIXED|0
server|server|497894|497894|0|0|psych4|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0RT0R|dragon_slayer|498157|511290|13133|3|dragon_slayer|i actually made a typo on that one... whoops|, Claire|OK|17|10|0|10|0|E|B|MIXED|0
T0LT0L|psych4|498292|500195|1903|3|psych4|/CAMOUF|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
server|server|500206|500206|0|0|psych4|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T0LT0L|psych4|501022|502917|1895|3|psych4|/WATER|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
t3lt3l|stanfordstudent|501353|504001|2648|4|stanfordstudent|try it again|, maxine|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|502443|504874|2431|3|kudos|ohhhh ok|, psych4|OK|1|1|0|1|0|E|W|MIXED|0
T3RT3R|Michael Hunter|502748|508500|5752|4|Michael Hunter|it showed up once though|, anon_person|OK|1|1|0|1|0|E|B|MIXED|0
T2LT2L|maxine|504219|509954|5735|3|maxine|okay restarting now|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|504282|505641|1359|3|psych4|/next|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
server|server|505660|505660|0|0|psych4|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|506452|507507|1055|7|kudos|i got it|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T0LT0L|psych4|507467|509202|1735|6|psych4|did it work?|, kudos|OK|0|0|0|0|0|E|B|MIXED|0
T1LT1L|kudos|508957|509220|263|7|kudos|ok|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T1RT1R|Claire|509595|514451|4856|1|Claire|/restart|, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|510438|510719|281|7|kudos|no|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
T2LT2L|maxine|510611|512003|1392|5|maxine|/restart|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|510752|511079|327|9|kudos|but|, psych4|OK|0|0|0|0|0|E|W|MIXED|0
server|server|512025|512025|0|0|maxine|*****The list of items is deleted....start again |, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
T1LT1L|kudos|512041|516682|4641|3|kudos|type slash restart|, psych4|OK|5|5|0|5|0|E|W|MIXED|0
T0RT0R|dragon_slayer|512104|525601|13497|1|dragon_slayer|i still have EEE|, Claire|OK|27|18|0|18|0|E|B|MIXED|0
T2LT2L|maxine|512668|516916|4248|1|maxine|/howso|, stanfordstudent|OK|0|0|0|0|0|E|W|MIXED|0
server|server|514451|514451|0|0|Claire|*****The list of items is deleted....start again |, dragon_slayer|OK|0|0|0|0|0|E|W|MIXED|0
T1RT1R|Claire|514689|519073|4384|1|Claire|heheh|, dragon_slayer|OK|7|7|0|7|0|E|W|MIXED|0
